system time	LC	op	qsize	received from
19:16:54.276000	139	4	0	0
19:16:54.611000	140	1	0	0
19:16:54.953000	143	0	0	1001
19:16:55.287000	144	5	0	0
19:16:55.621000	145	8	0	0
19:16:55.955000	148	0	0	1000
19:16:56.289000	150	0	0	1000
19:16:56.623000	151	10	0	0
19:16:56.958000	152	8	0	0
19:16:57.292000	153	10	0	0
19:16:57.626000	154	4	0	0
19:16:57.961000	158	0	0	1000
19:16:58.295000	159	6	0	0
19:16:58.629000	160	0	1	1001
19:16:58.962000	161	0	0	1001
19:16:59.296000	163	0	0	1001
19:16:59.631000	167	0	0	1000
19:16:59.965000	168	10	0	0
19:17:00.300000	169	7	0	0
19:17:00.635000	172	0	0	1000
19:17:00.969000	173	7	0	0
19:17:01.302000	175	0	0	1000
19:17:01.637000	176	0	0	1001
19:17:01.970000	177	3	0	0
19:17:02.303000	178	7	0	0
19:17:02.637000	180	0	0	1001
19:17:02.971000	181	7	0	0
19:17:03.305000	182	0	0	1001
19:17:03.638000	183	10	0	0
19:17:03.971000	184	7	0	0
19:17:04.305000	189	0	0	1000
19:17:04.639000	190	2	0	0
19:17:04.973000	191	3	0	0
19:17:05.307000	192	10	0	0
19:17:05.640000	195	0	0	1001
19:17:05.974000	196	9	0	0
19:17:06.307000	197	3	0	0
19:17:06.641000	199	0	0	1001
19:17:06.974000	200	2	0	0
19:17:07.308000	204	0	0	1000
19:17:07.642000	207	0	1	1000
19:17:07.977000	208	0	0	1001
19:17:08.311000	209	6	0	0
19:17:08.646000	210	0	1	1001
19:17:08.980000	211	0	1	1001
19:17:09.315000	212	0	0	1001
19:17:09.649000	213	4	0	0
19:17:09.983000	214	0	0	1001
19:17:10.317000	215	0	1	1001
19:17:10.650000	220	0	0	1000
19:17:10.985000	221	3	0	0
19:17:11.318000	222	2	0	0
19:17:11.651000	226	0	1	1000
19:17:11.986000	227	0	0	1000
19:17:12.320000	228	4	0	0
19:17:12.654000	229	1	0	0
19:17:12.988000	230	9	0	0
19:17:13.322000	235	0	0	1000
19:17:13.655000	236	3	0	0
19:17:13.990000	237	2	0	0
19:17:14.324000	238	8	0	0
19:17:14.658000	239	0	1	1001
19:17:14.992000	242	0	0	1000
19:17:15.325000	243	6	0	0
19:17:15.659000	244	9	0	0
19:17:15.993000	246	0	0	1001
19:17:16.327000	247	9	0	0
19:17:16.660000	251	0	0	1000
19:17:16.994000	252	0	1	1001
19:17:17.328000	253	0	1	1001
19:17:17.662000	254	0	0	1000
19:17:17.996000	255	5	0	0
19:17:18.329000	256	9	0	0
19:17:18.663000	260	0	0	1001
19:17:18.997000	261	10	0	0
19:17:19.331000	262	4	0	0
19:17:19.666000	263	3	0	0
19:17:19.999000	264	9	0	0
19:17:20.332000	269	0	0	1000
19:17:20.666000	271	0	0	1000
19:17:21.000000	272	0	0	1000
19:17:21.334000	273	0	0	1001
19:17:21.668000	276	0	0	1000
19:17:22.002000	277	2	0	0
19:17:22.336000	279	0	0	1000
19:17:22.670000	280	8	0	0
19:17:23.003000	282	0	0	1001
19:17:23.336000	283	0	0	1001
19:17:23.671000	284	9	0	0
19:17:24.004000	287	0	0	1000
19:17:24.339000	289	0	0	1000
19:17:24.673000	290	4	0	0
19:17:25.007000	292	0	0	1000
19:17:25.340000	293	9	0	0
19:17:25.675000	294	10	0	0
19:17:26.009000	295	2	0	0
