system time	LC	op	qsize	received from
19:08:37.001000	82	5	0	0
19:08:37.253000	83	9	0	0
19:08:37.503000	84	10	0	0
19:08:37.755000	85	7	0	0
19:08:38.006000	86	0	0	1002
19:08:38.257000	87	9	0	0
19:08:38.508000	88	6	0	0
19:08:38.759000	89	8	0	0
19:08:39.010000	90	8	0	0
19:08:39.261000	91	0	0	1002
19:08:39.512000	92	5	0	0
19:08:39.763000	93	7	0	0
19:08:40.014000	94	7	0	0
19:08:40.264000	95	8	0	0
19:08:40.515000	96	2	0	0
19:08:40.766000	97	4	0	0
19:08:41.018000	98	1	0	0
19:08:41.269000	99	3	0	0
19:08:41.520000	100	6	0	0
19:08:41.771000	101	4	0	0
19:08:42.022000	102	9	0	0
19:08:42.274000	103	0	0	1002
19:08:42.525000	104	6	0	0
19:08:42.777000	105	2	0	0
19:08:43.028000	106	6	0	0
19:08:43.278000	107	4	0	0
19:08:43.529000	108	1	0	0
19:08:43.780000	109	0	0	1002
19:08:44.031000	110	6	0	0
19:08:44.282000	111	8	0	0
19:08:44.533000	112	1	0	0
19:08:44.784000	113	9	0	0
19:08:45.035000	114	8	0	0
19:08:45.286000	115	2	0	0
19:08:45.537000	116	1	0	0
19:08:45.788000	117	6	0	0
19:08:46.039000	118	3	0	0
19:08:46.289000	119	3	0	0
19:08:46.539000	120	4	0	0
19:08:46.789000	121	0	0	1000
19:08:47.040000	122	4	0	0
19:08:47.291000	123	1	0	0
19:08:47.542000	124	1	0	0
19:08:47.792000	125	9	0	0
19:08:48.043000	126	6	0	0
19:08:48.294000	127	2	0	0
19:08:48.545000	128	8	0	0
19:08:48.796000	129	1	0	0
19:08:49.047000	130	1	0	0
19:08:49.298000	131	2	0	0
19:08:49.550000	132	2	0	0
19:08:49.801000	133	1	0	0
19:08:50.051000	134	3	0	0
19:08:50.303000	135	8	0	0
19:08:50.554000	136	5	0	0
19:08:50.805000	137	4	0	0
19:08:51.056000	138	3	0	0
19:08:51.307000	139	4	0	0
19:08:51.558000	140	0	0	1000
19:08:51.808000	141	0	0	1002
19:08:52.059000	142	10	0	0
19:08:52.311000	143	0	0	1002
19:08:52.562000	144	0	0	1000
19:08:52.813000	145	6	0	0
19:08:53.064000	146	3	0	0
19:08:53.315000	147	8	0	0
19:08:53.567000	148	4	0	0
19:08:53.818000	149	0	0	1000
19:08:54.069000	150	1	0	0
19:08:54.320000	151	3	0	0
19:08:54.571000	152	7	0	0
19:08:54.823000	153	10	0	0
19:08:55.074000	154	9	0	0
19:08:55.324000	155	10	0	0
19:08:55.576000	156	2	0	0
19:08:55.826000	157	4	0	0
19:08:56.077000	158	9	0	0
19:08:56.328000	159	0	0	1000
19:08:56.578000	160	10	0	0
19:08:56.828000	161	0	0	1000
19:08:57.078000	162	0	0	1002
19:08:57.329000	163	0	0	1002
19:08:57.581000	164	6	0	0
19:08:57.832000	165	4	0	0
19:08:58.083000	166	3	0	0
19:08:58.334000	167	2	0	0
19:08:58.585000	168	3	0	0
19:08:58.835000	169	6	0	0
19:08:59.086000	170	5	0	0
19:08:59.337000	171	7	0	0
19:08:59.587000	172	1	0	0
19:08:59.838000	173	0	0	1002
19:09:00.089000	174	5	0	0
19:09:00.340000	175	0	0	1002
19:09:00.591000	176	4	0	0
19:09:00.842000	177	10	0	0
19:09:01.092000	178	5	0	0
19:09:01.343000	179	3	0	0
19:09:01.594000	180	8	0	0
19:09:01.845000	181	9	0	0
19:09:02.096000	182	1	0	0
19:09:02.347000	183	9	0	0
19:09:02.597000	184	0	0	1002
19:09:02.848000	185	0	0	1000
19:09:03.099000	186	0	0	1002
19:09:03.350000	187	0	0	1000
19:09:03.601000	188	0	0	1002
19:09:03.851000	189	1	0	0
19:09:04.102000	190	8	0	0
19:09:04.353000	191	0	0	1002
19:09:04.603000	192	3	0	0
19:09:04.853000	193	8	0	0
19:09:05.104000	194	3	0	0
19:09:05.354000	195	6	0	0
19:09:05.605000	196	9	0	0
19:09:05.855000	197	4	0	0
19:09:06.106000	198	3	0	0
19:09:06.358000	199	5	0	0
19:09:06.609000	200	10	0	0
19:09:06.860000	201	0	0	1000
19:09:07.111000	202	0	0	1002
19:09:07.363000	203	4	0	0
19:09:07.614000	204	0	0	1002
19:09:07.865000	205	1	0	0
19:09:08.116000	206	7	0	0
19:09:08.368000	207	6	0	0
19:09:08.619000	208	4	0	0
19:09:08.869000	209	0	0	1000
19:09:09.120000	210	4	0	0
19:09:09.371000	211	10	0	0
19:09:09.622000	212	0	0	1000
19:09:09.873000	213	0	0	1000
19:09:10.124000	214	3	0	0
19:09:10.375000	215	2	0	0
19:09:10.625000	216	2	0	0
19:09:10.876000	217	6	0	0
19:09:11.127000	218	0	0	1000
19:09:11.378000	219	10	0	0
19:09:11.629000	220	0	0	1000
19:09:11.879000	221	1	0	0
19:09:12.130000	222	0	0	1002
19:09:12.381000	223	10	0	0
19:09:12.633000	224	2	0	0
19:09:12.884000	225	5	0	0
19:09:13.135000	226	0	0	1002
19:09:13.386000	227	9	0	0
19:09:13.637000	228	0	0	1002
19:09:13.889000	229	9	0	0
19:09:14.140000	230	3	0	0
19:09:14.390000	231	9	0	0
19:09:14.640000	232	0	0	1002
19:09:14.891000	233	4	0	0
19:09:15.143000	234	6	0	0
19:09:15.394000	235	5	0	0
19:09:15.645000	236	0	0	1002
19:09:15.896000	237	10	0	0
19:09:16.147000	238	10	0	0
19:09:16.398000	239	7	0	0
19:09:16.649000	240	5	0	0
