system time	LC	op	qsize	received from
19:16:57.092000	153	10	0	0
19:16:57.344000	154	1	0	0
19:16:57.595000	155	4	0	0
19:16:57.846000	158	0	0	1000
19:16:58.098000	159	7	0	0
19:16:58.349000	160	2	0	0
19:16:58.600000	161	3	0	0
19:16:58.850000	162	8	0	0
19:16:59.102000	163	2	0	0
19:16:59.353000	164	5	0	0
19:16:59.604000	167	0	0	1000
19:16:59.854000	168	10	0	0
19:17:00.105000	169	9	0	0
19:17:00.356000	170	0	0	1000
19:17:00.607000	172	0	0	1000
19:17:00.857000	173	4	0	0
19:17:01.108000	174	6	0	0
19:17:01.359000	175	0	0	1000
19:17:01.611000	176	3	0	0
19:17:01.861000	177	4	0	0
19:17:02.112000	178	0	0	1002
19:17:02.363000	179	5	0	0
19:17:02.614000	180	3	0	0
19:17:02.865000	181	9	0	0
19:17:03.116000	182	3	0	0
19:17:03.367000	183	5	0	0
19:17:03.617000	184	5	0	0
19:17:03.869000	185	6	0	0
19:17:04.120000	189	0	0	1000
19:17:04.370000	190	1	0	0
19:17:04.621000	191	9	0	0
19:17:04.872000	192	0	0	1002
19:17:05.123000	193	0	0	1002
19:17:05.374000	194	8	0	0
19:17:05.625000	195	3	0	0
19:17:05.876000	196	8	0	0
19:17:06.127000	197	7	0	0
19:17:06.378000	198	0	0	1002
19:17:06.629000	199	3	0	0
19:17:06.879000	200	5	0	0
19:17:07.130000	201	0	1	1002
19:17:07.380000	204	0	0	1000
19:17:07.632000	205	3	0	0
19:17:07.883000	206	1	0	0
19:17:08.133000	207	10	0	0
19:17:08.384000	208	3	0	0
19:17:08.636000	209	2	0	0
19:17:08.886000	210	3	0	0
19:17:09.137000	211	5	0	0
19:17:09.388000	212	4	0	0
19:17:09.640000	213	7	0	0
19:17:09.890000	214	3	0	0
19:17:10.141000	215	2	0	0
19:17:10.392000	216	10	0	0
19:17:10.642000	217	1	0	0
19:17:10.893000	218	7	0	0
19:17:11.145000	221	0	0	1002
19:17:11.396000	222	0	0	1002
19:17:11.647000	227	0	0	1000
19:17:11.898000	228	1	0	0
19:17:12.148000	229	8	0	0
19:17:12.399000	230	6	0	0
19:17:12.649000	231	1	0	0
19:17:12.900000	232	5	0	0
19:17:13.151000	233	4	0	0
19:17:13.401000	234	1	0	0
19:17:13.652000	235	9	0	0
19:17:13.903000	236	0	0	1002
19:17:14.154000	237	0	0	1002
19:17:14.405000	238	3	0	0
19:17:14.657000	242	0	0	1000
19:17:14.907000	243	9	0	0
19:17:15.158000	244	7	0	0
19:17:15.408000	245	10	0	0
19:17:15.659000	246	3	0	0
19:17:15.910000	247	1	0	0
19:17:16.161000	248	8	0	0
19:17:16.411000	249	8	0	0
19:17:16.662000	250	3	0	0
19:17:16.913000	251	2	0	0
19:17:17.164000	254	0	0	1000
19:17:17.414000	255	5	0	0
19:17:17.665000	256	1	0	0
19:17:17.916000	257	10	0	0
19:17:18.167000	259	0	0	1000
19:17:18.418000	260	3	0	0
19:17:18.670000	261	6	0	0
19:17:18.921000	262	5	0	0
19:17:19.171000	263	8	0	0
19:17:19.422000	265	0	0	1000
19:17:19.673000	266	0	1	1000
19:17:19.924000	267	0	0	1002
19:17:20.175000	269	0	0	1000
19:17:20.426000	270	0	0	1000
19:17:20.677000	271	0	0	1000
19:17:20.928000	272	9	0	0
19:17:21.179000	273	2	0	0
19:17:21.430000	274	7	0	0
19:17:21.681000	276	0	0	1000
19:17:21.932000	278	0	0	1000
19:17:22.183000	279	0	0	1002
19:17:22.433000	280	6	0	0
19:17:22.683000	281	4	0	0
19:17:22.934000	282	3	0	0
19:17:23.185000	283	2	0	0
19:17:23.436000	284	4	0	0
19:17:23.687000	286	0	0	1000
19:17:23.938000	287	0	0	1000
19:17:24.188000	289	0	0	1000
19:17:24.438000	290	0	0	1000
19:17:24.689000	291	7	0	0
19:17:24.941000	292	0	0	1000
19:17:25.192000	294	0	0	1000
19:17:25.443000	295	6	0	0
19:17:25.694000	296	1	0	0
19:17:25.945000	297	4	0	0
19:17:26.196000	298	0	0	1002
