system time	LC	op	qsize	received from
20:23:33.067000	210	0	1	1000
20:23:33.268000	211	0	0	1000
20:23:33.469000	212	3	0	0
20:23:33.670000	213	1	0	0
20:23:33.872000	214	0	0	1001
20:23:34.073000	215	8	0	0
20:23:34.274000	216	0	0	1001
20:23:34.476000	217	2	0	0
20:23:34.676000	218	0	0	1000
20:23:34.876000	219	0	1	1001
20:23:35.077000	220	0	0	1000
20:23:35.278000	221	6	0	0
20:23:35.479000	222	10	0	0
20:23:35.680000	223	8	0	0
20:23:35.881000	224	0	0	1000
20:23:36.082000	225	9	0	0
20:23:36.283000	226	0	0	1001
20:23:36.484000	227	6	0	0
20:23:36.684000	228	4	0	0
20:23:36.885000	229	0	1	1001
20:23:37.086000	230	0	0	1000
20:23:37.287000	231	0	0	1000
20:23:37.488000	232	10	0	0
20:23:37.689000	233	10	0	0
20:23:37.889000	234	8	0	0
20:23:38.089000	235	5	0	0
20:23:38.289000	236	2	0	0
20:23:38.490000	237	8	0	0
20:23:38.691000	238	8	0	0
20:23:38.892000	239	6	0	0
20:23:39.093000	240	0	0	1001
20:23:39.294000	241	10	0	0
20:23:39.496000	242	8	0	0
20:23:39.698000	243	0	0	1000
20:23:39.899000	244	0	0	1000
20:23:40.100000	245	6	0	0
20:23:40.301000	246	2	1	0
20:23:40.503000	247	0	0	1000
20:23:40.704000	248	10	0	0
20:23:40.905000	249	0	1	1001
20:23:41.106000	250	0	0	1000
20:23:41.307000	251	3	0	0
20:23:41.508000	252	5	0	0
20:23:41.708000	253	0	0	1000
20:23:41.909000	254	7	0	0
20:23:42.110000	255	0	0	1001
20:23:42.312000	256	6	0	0
20:23:42.513000	257	0	0	1000
20:23:42.714000	258	10	0	0
20:23:42.914000	259	10	0	0
20:23:43.115000	260	1	0	0
20:23:43.316000	261	0	0	1001
20:23:43.517000	262	0	0	1001
20:23:43.718000	263	9	0	0
20:23:43.919000	264	0	0	1001
20:23:44.120000	265	6	0	0
20:23:44.321000	266	0	0	1001
20:23:44.522000	267	9	0	0
20:23:44.723000	268	10	0	0
20:23:44.925000	269	10	0	0
20:23:45.126000	270	0	1	1001
20:23:45.327000	271	0	0	1000
20:23:45.529000	272	3	0	0
20:23:45.729000	273	3	0	0
20:23:45.930000	274	7	0	0
20:23:46.130000	275	7	0	0
20:23:46.331000	276	6	0	0
20:23:46.532000	277	2	0	0
20:23:46.733000	278	1	0	0
20:23:46.934000	279	7	0	0
20:23:47.135000	280	4	0	0
20:23:47.336000	281	5	0	0
20:23:47.537000	282	0	0	1000
20:23:47.738000	283	0	0	1000
20:23:47.939000	284	10	0	0
20:23:48.140000	285	9	0	0
20:23:48.341000	286	10	0	0
20:23:48.542000	287	1	0	0
20:23:48.743000	288	9	0	0
20:23:48.945000	289	3	0	0
20:23:49.147000	290	2	0	0
20:23:49.349000	291	8	0	0
20:23:49.550000	292	8	0	0
20:23:49.751000	293	0	0	1001
20:23:49.952000	294	1	0	0
20:23:50.154000	295	3	0	0
20:23:50.354000	296	2	0	0
20:23:50.555000	297	9	0	0
20:23:50.757000	298	8	0	0
20:23:50.957000	299	5	0	0
