system time	LC	op	qsize	received from
19:16:56.577000	152	8	0	0
19:16:56.778000	153	0	0	1001
19:16:56.979000	154	10	0	0
19:16:57.179000	155	10	0	0
19:16:57.380000	156	0	0	1001
19:16:57.580000	157	6	0	0
19:16:57.781000	158	3	0	0
19:16:57.982000	159	10	0	0
19:16:58.182000	160	7	0	0
19:16:58.383000	161	9	0	0
19:16:58.584000	162	7	0	0
19:16:58.784000	163	0	0	1001
19:16:58.984000	164	7	0	0
19:16:59.185000	165	9	0	0
19:16:59.386000	166	7	0	0
19:16:59.588000	167	3	0	0
19:16:59.788000	168	10	0	0
19:16:59.989000	169	7	0	0
19:17:00.190000	170	1	0	0
19:17:00.391000	171	8	0	0
19:17:00.592000	172	3	0	0
19:17:00.793000	173	7	0	0
19:17:00.994000	174	8	0	0
19:17:01.195000	175	3	0	0
19:17:01.396000	176	10	0	0
19:17:01.597000	177	4	0	0
19:17:01.797000	178	0	0	1001
19:17:01.998000	179	0	0	1002
19:17:02.198000	180	10	0	0
19:17:02.399000	181	7	0	0
19:17:02.600000	182	4	0	0
19:17:02.800000	183	0	0	1001
19:17:03.001000	184	9	0	0
19:17:03.202000	185	0	0	1001
19:17:03.403000	186	8	0	0
19:17:03.604000	187	4	0	0
19:17:03.805000	188	5	0	0
19:17:04.006000	189	3	0	0
19:17:04.208000	190	7	0	0
19:17:04.409000	191	0	0	1001
19:17:04.610000	192	8	0	0
19:17:04.811000	193	9	0	0
19:17:05.012000	194	0	0	1002
19:17:05.213000	195	10	0	0
19:17:05.413000	196	4	0	0
19:17:05.614000	197	8	0	0
19:17:05.815000	198	0	0	1001
19:17:06.016000	199	7	0	0
19:17:06.216000	200	5	0	0
19:17:06.416000	201	0	0	1002
19:17:06.617000	202	6	0	0
19:17:06.817000	203	0	0	1001
19:17:07.019000	204	3	0	0
19:17:07.220000	205	7	0	0
19:17:07.422000	206	5	0	0
19:17:07.623000	207	2	0	0
19:17:07.824000	208	0	0	1001
19:17:08.025000	209	0	0	1001
19:17:08.226000	210	7	0	0
19:17:08.427000	211	0	0	1001
19:17:08.628000	212	4	0	0
19:17:08.829000	213	9	0	0
19:17:09.029000	214	0	0	1001
19:17:09.230000	215	7	0	0
19:17:09.430000	216	6	0	0
19:17:09.630000	217	6	0	0
19:17:09.830000	218	6	0	0
19:17:10.031000	219	0	0	1001
19:17:10.232000	220	2	0	0
19:17:10.432000	221	7	0	0
19:17:10.633000	222	10	0	0
19:17:10.834000	223	0	0	1001
19:17:11.035000	224	0	0	1002
19:17:11.236000	225	4	0	0
19:17:11.437000	226	2	0	0
19:17:11.638000	227	3	0	0
19:17:11.839000	228	5	0	0
19:17:12.039000	229	0	0	1001
19:17:12.241000	230	6	0	0
19:17:12.441000	231	9	0	0
19:17:12.642000	232	10	0	0
19:17:12.843000	233	0	1	1001
19:17:13.044000	234	0	0	1002
19:17:13.245000	235	2	0	0
19:17:13.445000	236	0	0	1001
19:17:13.646000	237	7	0	0
19:17:13.847000	238	0	0	1002
19:17:14.048000	239	4	0	0
19:17:14.249000	240	10	0	0
19:17:14.449000	241	0	0	1001
19:17:14.650000	242	3	0	0
19:17:14.851000	243	5	0	0
19:17:15.052000	244	6	0	0
19:17:15.253000	245	4	0	0
19:17:15.454000	246	9	0	0
19:17:15.655000	247	4	0	0
19:17:15.857000	248	0	0	1001
19:17:16.058000	249	0	0	1001
19:17:16.259000	250	7	0	0
19:17:16.459000	251	2	0	0
19:17:16.660000	252	6	0	0
19:17:16.862000	253	0	0	1001
19:17:17.063000	254	3	0	0
19:17:17.264000	255	8	0	0
19:17:17.465000	256	6	0	0
19:17:17.666000	257	8	0	0
19:17:17.866000	258	0	0	1001
19:17:18.067000	259	1	0	0
19:17:18.268000	260	5	0	0
19:17:18.469000	261	0	0	1001
19:17:18.671000	262	5	0	0
19:17:18.871000	263	4	0	0
19:17:19.072000	264	10	0	0
19:17:19.272000	265	1	0	0
19:17:19.474000	266	1	0	0
19:17:19.675000	267	0	0	1002
19:17:19.876000	268	10	0	0
19:17:20.076000	269	3	0	0
19:17:20.278000	270	1	0	0
19:17:20.479000	271	3	0	0
19:17:20.680000	272	2	0	0
19:17:20.880000	273	6	0	0
19:17:21.082000	274	4	0	0
19:17:21.283000	275	6	0	0
19:17:21.484000	276	3	0	0
19:17:21.684000	277	6	0	0
19:17:21.885000	278	1	0	0
19:17:22.086000	279	2	0	0
19:17:22.287000	280	10	0	0
19:17:22.488000	281	4	0	0
19:17:22.688000	282	9	0	0
19:17:22.890000	283	10	0	0
19:17:23.090000	284	0	0	1001
19:17:23.291000	285	4	0	0
19:17:23.492000	286	1	0	0
19:17:23.694000	287	3	0	0
19:17:23.894000	288	4	0	0
19:17:24.095000	289	3	0	0
19:17:24.296000	290	1	0	0
19:17:24.497000	291	4	0	0
19:17:24.698000	292	3	0	0
19:17:24.899000	293	6	0	0
19:17:25.100000	294	1	0	0
19:17:25.301000	295	4	0	0
19:17:25.503000	296	5	0	0
19:17:25.704000	297	0	0	1001
19:17:25.905000	298	8	0	0
19:17:26.106000	299	8	0	0
