system time	LC	op	qsize	received from
18:27:07.409000	305	3	0	0
18:27:07.576000	306	8	0	0
18:27:07.742000	307	8	0	0
18:27:07.909000	308	6	0	0
18:27:08.075000	309	3	0	0
18:27:08.241000	310	10	0	0
18:27:08.408000	311	10	0	0
18:27:08.575000	312	9	0	0
18:27:08.742000	313	1	0	0
18:27:08.908000	314	10	0	0
18:27:09.076000	315	7	0	0
18:27:09.242000	316	7	0	0
18:27:09.409000	317	6	0	0
18:27:09.575000	318	4	0	0
18:27:09.742000	319	5	0	0
18:27:09.910000	320	0	0	1001
18:27:10.076000	321	3	0	0
18:27:10.243000	322	8	0	0
18:27:10.410000	323	1	0	0
18:27:10.577000	324	6	0	0
18:27:10.743000	325	4	0	0
18:27:10.910000	326	6	0	0
18:27:11.076000	327	1	0	0
18:27:11.243000	328	9	0	0
18:27:11.410000	329	5	0	0
18:27:11.578000	330	7	0	0
18:27:11.745000	331	10	0	0
18:27:11.912000	332	10	0	0
18:27:12.078000	333	8	0	0
18:27:12.244000	334	3	0	0
18:27:12.412000	335	1	0	0
18:27:12.579000	336	7	0	0
18:27:12.746000	337	4	0	0
18:27:12.913000	338	7	0	0
18:27:13.079000	339	3	0	0
18:27:13.246000	340	7	0	0
18:27:13.413000	341	10	0	0
18:27:13.579000	342	8	0	0
18:27:13.746000	343	5	0	0
18:27:13.913000	344	4	0	0
18:27:14.080000	345	7	0	0
18:27:14.247000	346	8	0	0
18:27:14.415000	347	0	0	1001
18:27:14.581000	348	10	0	0
18:27:14.748000	349	5	0	0
18:27:14.914000	350	7	0	0
18:27:15.081000	351	8	0	0
18:27:15.248000	352	5	0	0
18:27:15.415000	353	6	0	0
18:27:15.582000	354	9	0	0
18:27:15.748000	355	8	0	0
18:27:15.915000	356	6	0	0
18:27:16.082000	357	1	0	0
18:27:16.249000	358	3	0	0
18:27:16.415000	359	4	0	0
18:27:16.582000	360	9	0	0
